"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"31.10.2014","12,005","11,995","12,000","11,850","0,34K","0,80%"
"30.10.2014","11,910","12,045","12,155","11,830","1,03K","-1,81%"
"29.10.2014","12,130","12,000","12,190","11,935","0,59K","0,62%"
"28.10.2014","12,055","12,250","12,285","11,135","1,00K","-1,47%"
"27.10.2014","12,235","12,380","12,455","12,230","0,93K","-1,37%"
"24.10.2014","12,405","12,320","12,425","12,310","0,94K","0,32%"
"23.10.2014","12,365","12,555","12,560","12,330","0,90K","-1,32%"
"22.10.2014","12,530","12,570","12,590","12,515","0,80K","-0,20%"
"21.10.2014","12,555","12,505","12,555","12,435","1,60K","0,44%"
"20.10.2014","12,500","12,585","12,650","12,500","0,93K","-0,36%"
"17.10.2014","12,545","12,515","12,550","12,500","1,22K","0,28%"
"16.10.2014","12,510","12,525","12,595","12,500","1,86K","-0,64%"
"15.10.2014","12,590","12,715","12,720","12,525","0,54K","-1,02%"
"14.10.2014","12,720","12,630","12,720","12,630","0,75K","0,71%"
"13.10.2014","12,630","12,555","12,635","12,555","0,37K","0,36%"
"10.10.2014","12,585","12,570","12,600","12,560","0,17K","-0,08%"
"09.10.2014","12,595","12,620","12,620","12,570","0,23K","-0,24%"
"08.10.2014","12,625","12,710","12,790","12,610","0,75K","-0,90%"
"07.10.2014","12,740","12,685","12,760","12,685","0,24K","0,28%"
"06.10.2014","12,705","12,565","12,750","12,535","0,36K","0,95%"
"03.10.2014","12,585","12,550","12,610","12,530","0,19K","0,24%"
"02.10.2014","12,555","12,615","12,840","12,510","0,83K","-0,67%"
"01.10.2014","12,640","12,750","12,785","12,630","1,14K","-0,82%"
"30.09.2014","12,745","12,740","12,840","12,705","1,34K","0,08%"
"29.09.2014","12,735","12,795","12,890","12,725","0,91K","-0,62%"
"26.09.2014","12,815","12,715","12,910","12,700","0,70K","0,87%"
"25.09.2014","12,705","12,670","12,765","12,670","0,23K","-0,20%"
"24.09.2014","12,730","12,685","12,745","12,665","0,19K","0,55%"
"23.09.2014","12,660","12,565","12,690","12,565","0,24K","0,88%"
"22.09.2014","12,550","12,695","12,705","12,540","0,14K","-1,18%"
"19.09.2014","12,700","12,645","12,705","12,560","0,18K","0,63%"
"18.09.2014","12,620","12,520","12,670","12,520","0,20K","0,88%"
"17.09.2014","12,510","12,695","12,700","12,480","0,43K","-1,61%"
"16.09.2014","12,715","12,745","12,800","12,670","0,17K","-0,35%"
"15.09.2014","12,760","12,780","12,820","12,610","0,32K","-0,20%"
"12.09.2014","12,785","12,550","12,880","12,550","0,48K","3,73%"
"11.09.2014","12,325","12,420","12,420","12,420","0,02K","0,86%"
"10.09.2014","12,220","12,250","12,255","12,200","0,08K","-0,24%"
"09.09.2014","12,250","12,335","12,335","12,250","0,08K","-0,57%"
"08.09.2014","12,320","12,350","12,350","12,350","0,03K","-0,44%"
"05.09.2014","12,375","12,410","12,410","12,350","0,01K","-0,20%"
"04.09.2014","12,400","12,410","12,425","12,350","0,05K","-0,20%"
"03.09.2014","12,425","12,515","12,530","12,435","0,08K","-0,80%"
"02.09.2014","12,525","12,580","12,600","12,550","0,03K","-0,48%"
"29.08.2014","12,585","12,670","12,860","12,550","0,10K","-0,79%"
"28.08.2014","12,685","12,825","12,825","12,660","0,30K","-0,86%"
"27.08.2014","12,795","12,830","12,935","12,750","0,52K","-0,47%"
"26.08.2014","12,855","12,930","12,980","12,830","0,37K","-0,89%"
"25.08.2014","12,970","12,825","13,100","12,800","0,58K","1,13%"
"22.08.2014","12,825","12,830","12,930","12,730","0,48K","0,00%"
"21.08.2014","12,825","13,095","13,120","12,810","0,55K","-2,17%"
"20.08.2014","13,110","13,100","13,175","13,020","0,67K","-0,08%"
"19.08.2014","13,120","13,130","13,200","12,960","0,75K","-0,19%"
"18.08.2014","13,145","12,900","13,150","12,810","0,96K","1,86%"
"15.08.2014","12,905","12,850","12,915","12,740","0,47K","0,39%"
"14.08.2014","12,855","12,665","12,925","12,610","0,90K","1,58%"
"13.08.2014","12,655","12,665","12,710","12,615","0,36K","0,04%"
"12.08.2014","12,650","12,625","12,710","12,575","0,54K","0,20%"
"11.08.2014","12,625","12,645","12,695","12,580","0,53K","-0,28%"
"08.08.2014","12,660","12,740","12,760","12,650","0,34K","-0,59%"
"07.08.2014","12,735","12,630","12,740","12,615","0,74K","0,87%"
"06.08.2014","12,625","12,650","12,710","12,620","0,42K","-0,39%"
"05.08.2014","12,675","12,850","12,870","12,610","1,01K","-1,17%"
"04.08.2014","12,825","12,795","12,855","12,770","0,38K","0,27%"
"01.08.2014","12,790","12,960","12,960","12,785","0,77K","-1,50%"
"31.07.2014","12,985","12,965","13,030","12,935","0,61K","0,12%"
"30.07.2014","12,970","13,185","13,200","12,965","0,50K","-1,22%"
"29.07.2014","13,130","12,920","13,140","12,920","0,25K","1,59%"
"28.07.2014","12,925","12,945","12,955","12,845","0,18K","-0,12%"
"25.07.2014","12,940","13,090","13,130","12,935","0,29K","-1,11%"
"24.07.2014","13,085","13,100","13,175","13,075","0,07K","-0,27%"
"23.07.2014","13,120","13,150","13,255","13,110","0,15K","-0,34%"
"22.07.2014","13,165","12,980","13,190","12,980","0,28K","1,43%"
"21.07.2014","12,980","13,130","13,140","12,980","0,14K","-1,10%"
"18.07.2014","13,125","13,270","13,270","13,125","0,12K","-1,17%"
"17.07.2014","13,280","13,020","13,325","12,940","0,21K","2,23%"
"16.07.2014","12,990","12,900","13,025","12,810","0,33K","0,93%"
"15.07.2014","12,870","12,935","12,965","12,785","0,50K","-10,50%"
"14.07.2014","14,380","14,900","14,900","14,900","0,00K","-0,83%"
"11.07.2014","14,500","14,950","14,950","14,950","0,02K","-0,68%"
"10.07.2014","14,600","13,455","13,585","13,420","0,11K","0,00%"
"09.07.2014","14,600","14,950","14,950","14,650","0,07K","6,57%"
"08.07.2014","13,700","13,640","13,715","13,615","0,27K","-6,26%"
"07.07.2014","14,615","14,610","14,635","14,610","0,02K","0,45%"
"03.07.2014","14,550","14,995","15,000","14,995","0,02K","-0,75%"
"02.07.2014","14,660","15,000","15,050","15,000","0,02K","1,10%"
"01.07.2014","14,500","14,640","14,640","14,110","0,10K","-0,28%"
"30.06.2014","14,540","14,600","14,600","14,460","0,09K","-0,34%"
"27.06.2014","14,590","14,850","14,995","14,565","0,37K","-0,95%"
"26.06.2014","14,730","14,795","15,180","14,730","0,83K","-0,74%"
"25.06.2014","14,840","14,810","14,845","14,750","0,19K","0,34%"
"24.06.2014","14,790","14,650","14,825","14,650","0,39K","1,13%"
"23.06.2014","14,625","14,600","14,790","14,550","0,29K","-0,07%"
"20.06.2014","14,635","14,725","14,755","14,610","0,28K","-0,37%"
"19.06.2014","14,690","14,800","14,900","14,650","0,42K","-0,64%"
"18.06.2014","14,785","14,630","14,835","14,615","0,70K","0,92%"
"17.06.2014","14,650","14,620","14,740","14,520","0,46K","-0,10%"
"16.06.2014","14,665","14,510","14,735","14,485","0,85K","1,07%"
"13.06.2014","14,510","14,400","14,520","14,395","0,38K","0,62%"
"12.06.2014","14,420","14,130","14,430","14,030","0,60K","2,09%"
"11.06.2014","14,125","14,060","14,130","14,040","0,50K","0,64%"
"10.06.2014","14,035","14,145","14,175","14,020","0,60K","-0,78%"
"09.06.2014","14,145","14,100","14,200","14,040","0,55K","-0,21%"
"06.06.2014","14,175","14,095","14,240","14,080","0,37K","0,67%"
"05.06.2014","14,080","14,220","14,230","14,070","0,57K","-1,02%"
"04.06.2014","14,225","14,575","14,620","14,135","1,45K","-2,23%"
"03.06.2014","14,550","14,850","14,890","14,545","0,84K","-2,12%"
"02.06.2014","14,865","15,000","15,025","14,835","0,90K","-0,80%"
"30.05.2014","14,985","15,010","15,020","14,950","0,63K","-0,27%"
"29.05.2014","15,025","14,995","15,120","14,995","0,69K","-0,17%"
"28.05.2014","15,050","15,075","15,080","14,950","0,82K","-0,27%"
"27.05.2014","15,090","15,230","15,235","15,070","0,83K","-1,02%"
"23.05.2014","15,245","15,320","15,350","15,235","0,19K","-0,49%"
"22.05.2014","15,320","15,290","15,340","15,265","0,23K","0,33%"
"21.05.2014","15,270","15,320","15,340","15,210","0,46K","-0,20%"
"20.05.2014","15,300","15,340","15,340","15,285","0,16K","-0,16%"
"19.05.2014","15,325","15,425","15,450","15,315","0,21K","-0,49%"
"16.05.2014","15,400","15,375","15,500","15,350","0,27K","0,13%"
"15.05.2014","15,380","15,280","15,410","15,260","0,35K","1,15%"
"14.05.2014","15,205","15,200","15,205","15,200","0,02K","-0,16%"
"13.05.2014","15,230","15,305","15,305","15,305","0,00K","-0,33%"
"12.05.2014","15,280","15,280","15,280","15,280","","-0,13%"
"09.05.2014","15,300","15,280","15,300","15,280","0,00K","-0,07%"
"08.05.2014","15,310","15,405","15,405","15,275","0,00K","-0,62%"
"07.05.2014","15,405","15,405","15,405","15,530","0,02K","-1,03%"
"06.05.2014","15,565","15,565","15,565","15,565","","0,26%"
"05.05.2014","15,525","15,525","15,525","15,525","","0,16%"
"02.05.2014","15,500","15,580","15,605","15,575","0,04K","-0,93%"
"01.05.2014","15,645","15,610","15,745","15,585","0,08K","0,19%"
"30.04.2014","15,615","15,555","15,630","15,525","0,09K","-0,06%"
"29.04.2014","15,625","15,410","15,605","15,410","0,41K","1,13%"
"28.04.2014","15,450","15,425","15,515","15,360","0,55K","0,19%"
"25.04.2014","15,420","15,395","15,435","15,335","0,31K","0,10%"
"24.04.2014","15,405","15,250","15,440","15,250","0,43K","1,08%"
"23.04.2014","15,240","15,245","15,250","15,165","0,22K","0,33%"
"22.04.2014","15,190","15,190","15,260","15,155","0,56K","0,00%"
"21.04.2014","15,190","15,335","15,370","15,085","0,93K","-1,11%"
"17.04.2014","15,360","15,410","15,520","15,315","","-0,16%"
"16.04.2014","15,385","15,375","15,455","15,340","0,78K","-0,16%"
"15.04.2014","15,410","15,490","15,510","15,370","0,46K","-0,06%"
"14.04.2014","15,420","15,710","15,710","15,400","0,98K","-1,50%"
"11.04.2014","15,655","15,580","15,730","15,535","0,69K","0,13%"
"10.04.2014","15,635","15,500","15,650","15,500","0,48K","0,84%"
"09.04.2014","15,505","15,580","15,680","15,500","0,85K","-0,45%"
"08.04.2014","15,575","15,550","15,640","15,505","0,46K","-0,10%"
"07.04.2014","15,590","15,720","15,730","15,530","0,56K","-1,08%"
"04.04.2014","15,760","15,675","15,800","15,650","0,50K","0,38%"
"03.04.2014","15,700","15,620","15,740","15,605","0,45K","0,29%"
"02.04.2014","15,655","15,680","15,695","15,625","0,52K","-0,22%"
"01.04.2014","15,690","15,600","15,700","15,470","0,85K","0,58%"
"31.03.2014","15,600","15,480","15,710","15,480","1,17K","0,58%"
"28.03.2014","15,510","15,425","15,530","15,390","0,53K","0,26%"
"27.03.2014","15,470","15,365","15,490","15,360","0,24K","0,52%"
"26.03.2014","15,390","15,360","15,400","15,265","0,20K","0,36%"
"25.03.2014","15,335","15,505","15,550","15,330","0,34K","-1,19%"
"24.03.2014","15,520","15,390","15,545","15,390","0,25K","0,62%"
"21.03.2014","15,425","15,555","15,600","15,320","0,30K","-0,84%"
"20.03.2014","15,555","15,505","15,595","15,455","0,28K","0,23%"
"19.03.2014","15,520","15,445","15,530","15,445","0,20K","0,78%"
"18.03.2014","15,400","15,500","15,545","15,385","0,24K","-0,68%"
"17.03.2014","15,505","15,355","15,540","15,300","0,24K","2,55%"
"14.03.2014","15,120","15,050","15,165","15,025","0,01K","-0,23%"
"13.03.2014","15,155","15,185","15,185","15,185","0,00K","-0,20%"
"12.03.2014","15,185","15,150","15,180","15,130","0,01K","-0,23%"
"11.03.2014","15,220","15,090","15,155","15,090","0,01K","1,13%"
"10.03.2014","15,050","15,050","15,050","15,150","","-1,25%"
"07.03.2014","15,240","15,200","15,250","15,200","0,00K","0,20%"
"06.03.2014","15,210","15,205","15,205","15,190","0,00K","0,93%"
"05.03.2014","15,070","15,010","15,010","15,010","0,00K","-1,25%"
"04.03.2014","15,260","15,200","15,200","15,200","0,00K","0,99%"
"03.03.2014","15,110","15,100","15,100","15,100","0,03K","-1,72%"
"28.02.2014","15,375","15,555","15,555","15,350","0,11K","-0,26%"
"27.02.2014","15,415","15,585","15,685","15,340","0,49K","-1,25%"
"26.02.2014","15,610","15,690","15,745","15,590","0,28K","-0,89%"
"25.02.2014","15,750","16,025","16,100","15,740","0,47K","-1,84%"
"24.02.2014","16,045","15,765","16,060","15,710","0,91K","2,10%"
"21.02.2014","15,715","15,770","15,845","15,685","0,71K","-0,29%"
"20.02.2014","15,760","15,800","15,880","15,730","1,12K","-0,22%"
"19.02.2014","15,795","15,830","15,845","15,705","0,85K","-0,38%"
"18.02.2014","15,855","15,580","15,870","15,550","0,98K","1,73%"
"14.02.2014","15,585","15,690","15,765","15,580","0,50K","-0,80%"
"13.02.2014","15,710","15,645","15,775","15,625","0,80K","0,54%"
"12.02.2014","15,625","15,525","15,650","15,495","0,51K","0,61%"
"11.02.2014","15,530","15,515","15,690","15,515","0,67K","-0,10%"
"10.02.2014","15,545","15,350","15,550","15,325","0,42K","1,34%"
"07.02.2014","15,340","15,395","15,440","15,325","0,35K","-0,29%"
"06.02.2014","15,385","15,325","15,405","15,320","0,23K","0,42%"
"05.02.2014","15,320","15,360","15,385","15,305","0,35K","-0,26%"
"04.02.2014","15,360","15,290","15,370","15,285","0,38K","0,39%"
"03.02.2014","15,300","15,390","15,425","15,250","1,10K","-0,65%"
"31.01.2014","15,400","15,425","15,455","15,385","0,63K","-0,16%"
"30.01.2014","15,425","15,490","15,565","15,415","0,60K","-0,16%"
"29.01.2014","15,450","15,520","15,525","15,450","0,48K","-0,45%"
"28.01.2014","15,520","15,465","15,580","15,460","0,37K","0,26%"
"27.01.2014","15,480","15,440","15,500","15,410","0,22K","0,36%"
"24.01.2014","15,425","15,450","15,500","15,400","0,18K","-0,03%"
"23.01.2014","15,430","15,495","15,495","15,400","0,48K","-0,48%"
"22.01.2014","15,505","15,455","15,520","15,450","0,41K","0,36%"
"21.01.2014","15,450","15,550","15,600","15,450","0,19K","-0,96%"
"17.01.2014","15,600","15,555","15,695","15,555","0,25K","0,13%"
"16.01.2014","15,580","15,600","15,665","15,565","0,18K","-0,38%"
"15.01.2014","15,640","15,465","15,650","15,455","0,23K","0,42%"
"14.01.2014","15,575","15,575","15,575","15,575","0,01K","0,26%"
"13.01.2014","15,535","15,600","15,600","15,535","0,01K","-0,22%"
"10.01.2014","15,570","15,655","15,700","15,600","0,03K","-0,26%"
"09.01.2014","15,610","15,610","15,700","15,610","0,01K","-0,19%"
"08.01.2014","15,640","15,640","15,640","15,570","","0,42%"
"07.01.2014","15,575","15,800","15,800","15,725","0,00K","-1,33%"
"06.01.2014","15,785","15,800","15,825","15,800","0,03K","0,16%"
"03.01.2014","15,760","15,795","15,830","15,740","0,02K","-0,10%"
"02.01.2014","15,775","15,520","15,830","15,520","0,05K","1,71%"
"31.12.2013","15,510","15,520","15,520","15,385","0,09K","0,45%"
"30.12.2013","15,440","15,400","15,400","15,295","0,32K","-0,06%"
"27.12.2013","15,450","15,410","15,500","15,375","0,26K","0,06%"
"26.12.2013","15,440","15,520","15,520","15,410","0,14K","-0,39%"
"24.12.2013","15,500","15,390","15,500","15,365","0,20K","0,65%"
"23.12.2013","15,400","15,415","15,520","15,380","0,30K","-0,65%"
"20.12.2013","15,500","15,305","15,510","15,300","0,47K","0,91%"
"19.12.2013","15,360","15,290","15,405","15,280","0,45K","0,62%"
"18.12.2013","15,265","15,475","15,525","15,250","1,35K","-1,42%"
"17.12.2013","15,485","15,550","15,675","15,480","2,15K","-0,42%"
"16.12.2013","15,550","15,625","15,680","15,545","1,25K","0,03%"
"13.12.2013","15,545","15,450","15,595","15,445","0,76K","0,55%"
"12.12.2013","15,460","15,505","15,560","15,435","0,43K","-0,10%"
"11.12.2013","15,475","15,550","15,565","15,465","0,24K","-0,55%"
"10.12.2013","15,560","15,520","15,585","15,480","1,03K","0,32%"
"09.12.2013","15,510","15,545","15,645","15,415","0,39K","-0,23%"
"06.12.2013","15,545","15,645","15,660","15,450","0,73K","-0,70%"
"05.12.2013","15,655","15,890","15,950","15,650","0,34K","-1,57%"
"04.12.2013","15,905","15,900","15,970","15,880","0,39K","-0,16%"
"03.12.2013","15,930","15,890","15,970","15,845","0,64K","0,19%"
"02.12.2013","15,900","15,920","16,010","15,880","0,82K","-0,38%"
"29.11.2013","15,960","15,810","15,990","15,730","0,76K","0,79%"
"27.11.2013","15,835","15,710","15,850","15,665","0,59K","0,60%"
"26.11.2013","15,740","15,790","15,800","15,685","0,28K","-0,41%"
"25.11.2013","15,805","15,715","15,850","15,705","0,27K","0,57%"
"22.11.2013","15,715","15,785","15,830","15,700","0,43K","-0,60%"
"21.11.2013","15,810","15,650","15,815","15,620","0,28K","0,80%"
"20.11.2013","15,685","15,825","15,825","15,650","0,37K","-0,98%"
"19.11.2013","15,840","15,775","15,895","15,765","0,40K","-0,03%"
"18.11.2013","15,845","15,740","15,870","15,645","0,33K","0,51%"
"15.11.2013","15,765","15,800","15,840","15,650","0,36K","-1,31%"
"14.11.2013","15,975","15,975","15,975","15,975","0,00K","1,43%"
"13.11.2013","15,750","15,750","15,835","15,750","0,00K","0,45%"
"12.11.2013","15,680","15,680","15,680","15,680","","-0,63%"
"11.11.2013","15,780","15,985","15,985","15,985","0,00K","-0,41%"
"08.11.2013","15,845","15,750","15,845","15,750","","1,05%"
"07.11.2013","15,680","15,585","15,700","15,585","0,03K","0,87%"
"06.11.2013","15,545","15,350","15,370","15,350","0,02K","1,24%"
"05.11.2013","15,355","15,280","15,290","15,280","0,00K","0,82%"
"04.11.2013","15,230","15,230","15,230","15,230","0,00K","0,23%"
"01.11.2013","15,195","15,075","15,250","15,075","0,01K","1,13%"
"31.10.2013","15,025","15,250","15,250","15,050","0,08K","-1,51%"
"30.10.2013","15,255","15,530","15,530","15,230","0,34K","-2,09%"
"29.10.2013","15,580","15,335","15,600","15,335","0,29K","1,43%"
"28.10.2013","15,360","15,590","15,590","15,320","0,42K","-1,16%"
"25.10.2013","15,540","15,525","15,570","15,405","0,46K","0,03%"
"24.10.2013","15,535","15,450","15,600","15,400","1,19K","0,49%"
"23.10.2013","15,460","15,285","15,480","15,235","2,08K","1,14%"
"22.10.2013","15,285","15,235","15,340","15,230","1,62K","0,16%"
"21.10.2013","15,260","15,290","15,390","15,150","1,59K","-0,20%"
